0.0331000000,0.0423000000,0.0474000000,0.0818000000,0.0835000000,0.0756000000,0.0374000000,0.0961000000,0.0548000000,0.0193000000,0.0897000000,0.1734000000,0.1936000000,0.2803000000,0.3313000000,0.5020000000,0.6360000000,0.7096000000,0.8333000000,0.8730000000,0.8073000000,0.7507000000,0.7526000000,0.7298000000,0.6177000000,0.4946000000,0.4531000000,0.4099000000,0.4540000000,0.4124000000,0.3139000000,0.3194000000,0.3692000000,0.3776000000,0.4469000000,0.4777000000,0.4716000000,0.4664000000,0.3893000000,0.4255000000,0.4064000000,0.3712000000,0.3863000000,0.2802000000,0.1283000000,0.1117000000,0.1303000000,0.0787000000,0.0436000000,0.0224000000,0.0133000000,0.0078000000,0.0174000000,0.0176000000,0.0038000000,0.0129000000,0.0066000000,0.0044000000,0.0134000000,0.0092000000,0.0000000000
0.0125000000,0.0152000000,0.0218000000,0.0175000000,0.0362000000,0.0696000000,0.0873000000,0.0616000000,0.1252000000,0.1302000000,0.0888000000,0.0500000000,0.0628000000,0.1274000000,0.0801000000,0.0742000000,0.2048000000,0.2950000000,0.3193000000,0.4567000000,0.5959000000,0.7101000000,0.8225000000,0.8425000000,0.9065000000,0.9802000000,1.0000000000,0.8752000000,0.7583000000,0.6616000000,0.5786000000,0.5128000000,0.4776000000,0.4994000000,0.5197000000,0.5071000000,0.4577000000,0.3505000000,0.1845000000,0.1890000000,0.1967000000,0.1041000000,0.0550000000,0.0492000000,0.0622000000,0.0505000000,0.0247000000,0.0219000000,0.0102000000,0.0047000000,0.0019000000,0.0041000000,0.0074000000,0.0030000000,0.0050000000,0.0048000000,0.0017000000,0.0041000000,0.0086000000,0.0058000000,1.0000000000
0.0235000000,0.0220000000,0.0167000000,0.0516000000,0.0746000000,0.1121000000,0.1258000000,0.1717000000,0.3074000000,0.3199000000,0.2946000000,0.2484000000,0.2510000000,0.1806000000,0.1413000000,0.3019000000,0.3635000000,0.3887000000,0.2980000000,0.2219000000,0.1624000000,0.1343000000,0.2046000000,0.3791000000,0.5771000000,0.7545000000,0.8406000000,0.8547000000,0.9036000000,1.0000000000,0.9646000000,0.7912000000,0.6412000000,0.5986000000,0.6835000000,0.7771000000,0.8084000000,0.7426000000,0.6295000000,0.5708000000,0.4433000000,0.3361000000,0.3795000000,0.4950000000,0.4373000000,0.2404000000,0.1128000000,0.1654000000,0.0933000000,0.0225000000,0.0214000000,0.0221000000,0.0152000000,0.0083000000,0.0058000000,0.0023000000,0.0057000000,0.0052000000,0.0027000000,0.0021000000,0.0000000000
0.0137000000,0.0297000000,0.0116000000,0.0082000000,0.0241000000,0.0253000000,0.0279000000,0.0130000000,0.0489000000,0.0874000000,0.1100000000,0.1084000000,0.1094000000,0.1023000000,0.0601000000,0.0906000000,0.1313000000,0.2758000000,0.3660000000,0.5269000000,0.5810000000,0.6181000000,0.5875000000,0.4639000000,0.5424000000,0.7367000000,0.9089000000,1.0000000000,0.8247000000,0.5441000000,0.3349000000,0.0877000000,0.1600000000,0.4169000000,0.6576000000,0.7390000000,0.7963000000,0.7493000000,0.6795000000,0.4713000000,0.2355000000,0.1704000000,0.2728000000,0.4016000000,0.4125000000,0.3470000000,0.2739000000,0.1790000000,0.0922000000,0.0276000000,0.0169000000,0.0081000000,0.0040000000,0.0025000000,0.0036000000,0.0058000000,0.0067000000,0.0035000000,0.0043000000,0.0033000000,0.0000000000
0.0519000000,0.0548000000,0.0842000000,0.0319000000,0.1158000000,0.0922000000,0.1027000000,0.0613000000,0.1465000000,0.2838000000,0.2802000000,0.3086000000,0.2657000000,0.3801000000,0.5626000000,0.4376000000,0.2617000000,0.1199000000,0.6676000000,0.9402000000,0.7832000000,0.5352000000,0.6809000000,0.9174000000,0.7613000000,0.8220000000,0.8872000000,0.6091000000,0.2967000000,0.1103000000,0.1318000000,0.0624000000,0.0990000000,0.4006000000,0.3666000000,0.1050000000,0.1915000000,0.3930000000,0.4288000000,0.2546000000,0.1151000000,0.2196000000,0.1879000000,0.1437000000,0.2146000000,0.2360000000,0.1125000000,0.0254000000,0.0285000000,0.0178000000,0.0052000000,0.0081000000,0.0120000000,0.0045000000,0.0121000000,0.0097000000,0.0085000000,0.0047000000,0.0048000000,0.0053000000,1.0000000000
0.1088000000,0.1278000000,0.0926000000,0.1234000000,0.1276000000,0.1731000000,0.1948000000,0.4262000000,0.6828000000,0.5761000000,0.4733000000,0.2362000000,0.1023000000,0.2904000000,0.4713000000,0.4659000000,0.1415000000,0.0849000000,0.3257000000,0.9007000000,0.9312000000,0.4856000000,0.1346000000,0.1604000000,0.2737000000,0.5609000000,0.3654000000,0.6139000000,0.5470000000,0.8474000000,0.5638000000,0.5443000000,0.5086000000,0.6253000000,0.8497000000,0.8406000000,0.8420000000,0.9136000000,0.7713000000,0.4882000000,0.3724000000,0.4469000000,0.4586000000,0.4491000000,0.5616000000,0.4305000000,0.0945000000,0.0794000000,0.0274000000,0.0154000000,0.0140000000,0.0455000000,0.0213000000,0.0082000000,0.0124000000,0.0167000000,0.0103000000,0.0205000000,0.0178000000,0.0187000000,0.0000000000
0.0207000000,0.0535000000,0.0334000000,0.0818000000,0.0740000000,0.0324000000,0.0918000000,0.1070000000,0.1553000000,0.1234000000,0.1796000000,0.1787000000,0.1247000000,0.2577000000,0.3370000000,0.3990000000,0.1647000000,0.2266000000,0.3219000000,0.5356000000,0.8159000000,1.0000000000,0.8701000000,0.6889000000,0.6299000000,0.5738000000,0.5707000000,0.5976000000,0.4301000000,0.2058000000,0.1000000000,0.2247000000,0.2308000000,0.3977000000,0.3317000000,0.1726000000,0.1429000000,0.2168000000,0.1967000000,0.2140000000,0.3674000000,0.2023000000,0.0778000000,0.0925000000,0.2388000000,0.3400000000,0.2594000000,0.1102000000,0.0911000000,0.0462000000,0.0171000000,0.0033000000,0.0050000000,0.0190000000,0.0103000000,0.0121000000,0.0042000000,0.0090000000,0.0070000000,0.0099000000,0.0000000000
0.0308000000,0.0339000000,0.0202000000,0.0889000000,0.1570000000,0.1750000000,0.0920000000,0.1353000000,0.1593000000,0.2795000000,0.3336000000,0.2940000000,0.1608000000,0.3335000000,0.4985000000,0.7295000000,0.7350000000,0.8253000000,0.8793000000,0.9657000000,1.0000000000,0.8707000000,0.6471000000,0.5973000000,0.8218000000,0.7755000000,0.6111000000,0.4195000000,0.2990000000,0.1354000000,0.2438000000,0.5624000000,0.5555000000,0.6963000000,0.7298000000,0.7022000000,0.5468000000,0.1421000000,0.4738000000,0.6410000000,0.4375000000,0.3178000000,0.2377000000,0.2808000000,0.1374000000,0.1136000000,0.1034000000,0.0688000000,0.0422000000,0.0117000000,0.0070000000,0.0167000000,0.0127000000,0.0138000000,0.0090000000,0.0051000000,0.0029000000,0.0122000000,0.0056000000,0.0020000000,1.0000000000
0.0211000000,0.0319000000,0.0415000000,0.0286000000,0.0121000000,0.0438000000,0.1299000000,0.1390000000,0.0695000000,0.0568000000,0.0869000000,0.1935000000,0.1478000000,0.1871000000,0.1994000000,0.3283000000,0.6861000000,0.5814000000,0.2500000000,0.1734000000,0.3363000000,0.5588000000,0.6592000000,0.7012000000,0.8099000000,0.8901000000,0.8745000000,0.7887000000,0.8725000000,0.9376000000,0.8920000000,0.7508000000,0.6832000000,0.7610000000,0.9017000000,1.0000000000,0.9123000000,0.7388000000,0.5915000000,0.4057000000,0.3019000000,0.2331000000,0.2931000000,0.2298000000,0.2391000000,0.1910000000,0.1096000000,0.0300000000,0.0171000000,0.0383000000,0.0053000000,0.0090000000,0.0042000000,0.0153000000,0.0106000000,0.0020000000,0.0105000000,0.0049000000,0.0070000000,0.0080000000,1.0000000000
0.0216000000,0.0124000000,0.0174000000,0.0152000000,0.0608000000,0.1026000000,0.1139000000,0.0877000000,0.1160000000,0.0866000000,0.1564000000,0.0780000000,0.0997000000,0.0915000000,0.0662000000,0.1134000000,0.1740000000,0.2573000000,0.3294000000,0.3910000000,0.5438000000,0.6115000000,0.7022000000,0.7610000000,0.7973000000,0.9105000000,0.8807000000,0.7949000000,0.7990000000,0.7180000000,0.6407000000,0.6312000000,0.5929000000,0.6168000000,0.6498000000,0.6764000000,0.6253000000,0.5117000000,0.3890000000,0.3273000000,0.2509000000,0.1530000000,0.1323000000,0.1657000000,0.1215000000,0.0978000000,0.0452000000,0.0273000000,0.0179000000,0.0092000000,0.0018000000,0.0052000000,0.0049000000,0.0096000000,0.0134000000,0.0122000000,0.0047000000,0.0018000000,0.0006000000,0.0023000000,1.0000000000
0.0068000000,0.0232000000,0.0513000000,0.0444000000,0.0249000000,0.0637000000,0.0422000000,0.1130000000,0.1911000000,0.2475000000,0.1606000000,0.0922000000,0.2398000000,0.3220000000,0.4295000000,0.2652000000,0.0666000000,0.1442000000,0.2373000000,0.2595000000,0.2493000000,0.3903000000,0.6384000000,0.8037000000,0.7026000000,0.6874000000,0.6997000000,0.8558000000,1.0000000000,0.9621000000,0.8996000000,0.7575000000,0.6902000000,0.5686000000,0.4396000000,0.4546000000,0.2959000000,0.1587000000,0.1681000000,0.0842000000,0.1173000000,0.1754000000,0.2728000000,0.1705000000,0.0194000000,0.0213000000,0.0354000000,0.0420000000,0.0093000000,0.0204000000,0.0199000000,0.0173000000,0.0163000000,0.0055000000,0.0045000000,0.0068000000,0.0041000000,0.0052000000,0.0194000000,0.0105000000,1.0000000000
0.0654000000,0.0649000000,0.0737000000,0.1132000000,0.2482000000,0.1257000000,0.1797000000,0.0989000000,0.2460000000,0.3422000000,0.2128000000,0.1377000000,0.4032000000,0.5684000000,0.2398000000,0.4331000000,0.5954000000,0.5772000000,0.8176000000,0.8835000000,0.5248000000,0.6373000000,0.8375000000,0.6699000000,0.7756000000,0.8750000000,0.8300000000,0.6896000000,0.3372000000,0.6405000000,0.7138000000,0.8202000000,0.6657000000,0.5254000000,0.2960000000,0.0704000000,0.0970000000,0.3941000000,0.6028000000,0.3521000000,0.3924000000,0.4808000000,0.4602000000,0.4164000000,0.5438000000,0.5649000000,0.3195000000,0.2484000000,0.1299000000,0.0825000000,0.0243000000,0.0210000000,0.0361000000,0.0239000000,0.0447000000,0.0394000000,0.0355000000,0.0440000000,0.0243000000,0.0098000000,0.0000000000
0.0707000000,0.1252000000,0.1447000000,0.1644000000,0.1693000000,0.0844000000,0.0715000000,0.0947000000,0.1583000000,0.1247000000,0.2340000000,0.1764000000,0.2284000000,0.3115000000,0.4725000000,0.5543000000,0.5386000000,0.3746000000,0.4583000000,0.5961000000,0.7464000000,0.7644000000,0.5711000000,0.6257000000,0.6695000000,0.7131000000,0.7567000000,0.8077000000,0.8477000000,0.9289000000,0.9513000000,0.7995000000,0.4362000000,0.4048000000,0.4952000000,0.1712000000,0.3652000000,0.3763000000,0.2841000000,0.0427000000,0.5331000000,0.6952000000,0.4288000000,0.3063000000,0.5835000000,0.5692000000,0.2630000000,0.1196000000,0.0983000000,0.0374000000,0.0291000000,0.0156000000,0.0197000000,0.0135000000,0.0127000000,0.0138000000,0.0133000000,0.0131000000,0.0154000000,0.0218000000,0.0000000000
0.0109000000,0.0093000000,0.0121000000,0.0378000000,0.0679000000,0.0863000000,0.1004000000,0.0664000000,0.0941000000,0.1036000000,0.0972000000,0.0501000000,0.1546000000,0.3404000000,0.4804000000,0.6570000000,0.7738000000,0.7827000000,0.8152000000,0.8129000000,0.8297000000,0.8535000000,0.8870000000,0.8894000000,0.8980000000,0.9667000000,1.0000000000,0.9134000000,0.6762000000,0.4659000000,0.2895000000,0.2959000000,0.1746000000,0.2112000000,0.2569000000,0.2276000000,0.2149000000,0.1601000000,0.0371000000,0.0117000000,0.0488000000,0.0288000000,0.0597000000,0.0431000000,0.0369000000,0.0025000000,0.0327000000,0.0257000000,0.0182000000,0.0108000000,0.0124000000,0.0077000000,0.0023000000,0.0117000000,0.0053000000,0.0077000000,0.0076000000,0.0056000000,0.0055000000,0.0039000000,1.0000000000
0.0192000000,0.0607000000,0.0378000000,0.0774000000,0.1388000000,0.0809000000,0.0568000000,0.0219000000,0.1037000000,0.1186000000,0.1237000000,0.1601000000,0.3520000000,0.4479000000,0.3769000000,0.5761000000,0.6426000000,0.6790000000,0.7157000000,0.5466000000,0.5399000000,0.6362000000,0.7849000000,0.7756000000,0.5780000000,0.4862000000,0.4181000000,0.2457000000,0.0716000000,0.0613000000,0.1816000000,0.4493000000,0.5976000000,0.3785000000,0.2495000000,0.5771000000,0.8852000000,0.8409000000,0.3570000000,0.3133000000,0.6096000000,0.6378000000,0.2709000000,0.1419000000,0.1260000000,0.1288000000,0.0790000000,0.0829000000,0.0520000000,0.0216000000,0.0360000000,0.0331000000,0.0131000000,0.0120000000,0.0108000000,0.0024000000,0.0045000000,0.0037000000,0.0112000000,0.0075000000,1.0000000000
0.0158000000,0.0239000000,0.0150000000,0.0494000000,0.0988000000,0.1425000000,0.1463000000,0.1219000000,0.1697000000,0.1923000000,0.2361000000,0.2719000000,0.3049000000,0.2986000000,0.2226000000,0.1745000000,0.2459000000,0.3100000000,0.3572000000,0.4283000000,0.4268000000,0.3735000000,0.4585000000,0.6094000000,0.7221000000,0.7595000000,0.8706000000,1.0000000000,0.9815000000,0.7187000000,0.5848000000,0.4192000000,0.3756000000,0.3263000000,0.1944000000,0.1394000000,0.1670000000,0.1275000000,0.1666000000,0.2574000000,0.2258000000,0.2777000000,0.1613000000,0.1335000000,0.1976000000,0.1234000000,0.1554000000,0.1057000000,0.0490000000,0.0097000000,0.0223000000,0.0121000000,0.0108000000,0.0057000000,0.0028000000,0.0079000000,0.0034000000,0.0046000000,0.0022000000,0.0021000000,0.0000000000
0.0265000000,0.0440000000,0.0137000000,0.0084000000,0.0305000000,0.0438000000,0.0341000000,0.0780000000,0.0844000000,0.0779000000,0.0327000000,0.2060000000,0.1908000000,0.1065000000,0.1457000000,0.2232000000,0.2070000000,0.1105000000,0.1078000000,0.1165000000,0.2224000000,0.0689000000,0.2060000000,0.2384000000,0.0904000000,0.2278000000,0.5872000000,0.8457000000,0.8467000000,0.7679000000,0.8055000000,0.6260000000,0.6545000000,0.8747000000,0.9885000000,0.9348000000,0.6960000000,0.5733000000,0.5872000000,0.6663000000,0.5651000000,0.5247000000,0.3684000000,0.1997000000,0.1512000000,0.0508000000,0.0931000000,0.0982000000,0.0524000000,0.0188000000,0.0100000000,0.0038000000,0.0187000000,0.0156000000,0.0068000000,0.0097000000,0.0073000000,0.0081000000,0.0086000000,0.0095000000,1.0000000000
0.0114000000,0.0222000000,0.0269000000,0.0384000000,0.1217000000,0.2062000000,0.1489000000,0.0929000000,0.1350000000,0.1799000000,0.2486000000,0.2973000000,0.3672000000,0.4394000000,0.5258000000,0.6755000000,0.7402000000,0.8284000000,0.9033000000,0.9584000000,1.0000000000,0.9982000000,0.8899000000,0.7493000000,0.6367000000,0.6744000000,0.7207000000,0.6821000000,0.5512000000,0.4789000000,0.3924000000,0.2533000000,0.1089000000,0.1390000000,0.2551000000,0.3301000000,0.2818000000,0.2142000000,0.2266000000,0.2142000000,0.2354000000,0.2871000000,0.2596000000,0.1925000000,0.1256000000,0.1003000000,0.0951000000,0.1210000000,0.0728000000,0.0174000000,0.0213000000,0.0269000000,0.0152000000,0.0257000000,0.0097000000,0.0041000000,0.0050000000,0.0145000000,0.0103000000,0.0025000000,0.0000000000
0.0094000000,0.0333000000,0.0306000000,0.0376000000,0.1296000000,0.1795000000,0.1909000000,0.1692000000,0.1870000000,0.1725000000,0.2228000000,0.3106000000,0.4144000000,0.5157000000,0.5369000000,0.5107000000,0.6441000000,0.7326000000,0.8164000000,0.8856000000,0.9891000000,1.0000000000,0.8750000000,0.8631000000,0.9074000000,0.8674000000,0.7750000000,0.6600000000,0.5615000000,0.4016000000,0.2331000000,0.1164000000,0.1095000000,0.0431000000,0.0619000000,0.1956000000,0.2120000000,0.3242000000,0.4102000000,0.2939000000,0.1911000000,0.1702000000,0.1010000000,0.1512000000,0.1427000000,0.1097000000,0.1173000000,0.0972000000,0.0703000000,0.0281000000,0.0216000000,0.0153000000,0.0112000000,0.0241000000,0.0164000000,0.0055000000,0.0078000000,0.0055000000,0.0091000000,0.0067000000,0.0000000000
0.0096000000,0.0404000000,0.0682000000,0.0688000000,0.0887000000,0.0932000000,0.0955000000,0.2140000000,0.2546000000,0.2952000000,0.4025000000,0.5148000000,0.4901000000,0.4127000000,0.3575000000,0.3447000000,0.3068000000,0.2945000000,0.4351000000,0.7264000000,0.8147000000,0.8103000000,0.6665000000,0.6958000000,0.7748000000,0.8688000000,1.0000000000,0.9941000000,0.8793000000,0.6482000000,0.5876000000,0.6408000000,0.4972000000,0.2755000000,0.0300000000,0.3356000000,0.3167000000,0.4133000000,0.6281000000,0.4977000000,0.2613000000,0.4697000000,0.4806000000,0.4921000000,0.5294000000,0.2216000000,0.1401000000,0.1888000000,0.0947000000,0.0134000000,0.0310000000,0.0237000000,0.0078000000,0.0144000000,0.0170000000,0.0012000000,0.0109000000,0.0036000000,0.0043000000,0.0018000000,0.0000000000
0.0721000000,0.1574000000,0.1112000000,0.1085000000,0.0666000000,0.1800000000,0.1108000000,0.2794000000,0.1408000000,0.0795000000,0.2534000000,0.3920000000,0.3375000000,0.1610000000,0.1889000000,0.3308000000,0.2282000000,0.2177000000,0.1853000000,0.5167000000,0.5342000000,0.6298000000,0.8437000000,0.6756000000,0.5825000000,0.6141000000,0.8809000000,0.8375000000,0.3869000000,0.5051000000,0.5455000000,0.4241000000,0.1534000000,0.4950000000,0.6983000000,0.7109000000,0.5647000000,0.4870000000,0.5515000000,0.4433000000,0.5250000000,0.6075000000,0.5251000000,0.1359000000,0.4268000000,0.4442000000,0.2193000000,0.0900000000,0.1200000000,0.0628000000,0.0234000000,0.0309000000,0.0127000000,0.0082000000,0.0281000000,0.0117000000,0.0092000000,0.0147000000,0.0157000000,0.0129000000,0.0000000000
0.0094000000,0.0166000000,0.0398000000,0.0359000000,0.0681000000,0.0706000000,0.1020000000,0.0893000000,0.0381000000,0.1328000000,0.1303000000,0.0273000000,0.0644000000,0.0712000000,0.1204000000,0.0717000000,0.1224000000,0.2349000000,0.3684000000,0.3918000000,0.4925000000,0.8793000000,0.9606000000,0.8786000000,0.6905000000,0.6937000000,0.5674000000,0.6540000000,0.7802000000,0.7575000000,0.5836000000,0.6316000000,0.8108000000,0.9039000000,0.8647000000,0.6695000000,0.4027000000,0.2370000000,0.2685000000,0.3662000000,0.3267000000,0.2200000000,0.2996000000,0.2205000000,0.1163000000,0.0635000000,0.0465000000,0.0422000000,0.0174000000,0.0172000000,0.0134000000,0.0141000000,0.0191000000,0.0145000000,0.0065000000,0.0129000000,0.0217000000,0.0087000000,0.0077000000,0.0122000000,1.0000000000
